,Life Rate,Death Rate,Population,Std,Overall Std
340,0.1348,0.0292,81.52127659574468,10.892832626347586,24.86464990776223
341,0.1348,0.0388,72.62025316455696,13.29823800783859,23.386313670551683
342,0.1348,0.0484,73.28859060402685,14.903400495717431,19.04183733610759
343,0.1348,0.057999999999999996,86.73684210526316,9.21959453343986,27.870411629149785
344,0.1348,0.0676,81.64615384615385,13.66909008195641,21.07949923541004
345,0.1348,0.07719999999999999,81.63235294117646,13.049571112813389,23.318857632160825
346,0.1348,0.0868,90.79166666666667,6.763746290990585,23.38015374212563
347,0.1348,0.0964,88.33333333333333,8.393118874676116,23.77756416702582
348,0.1348,0.106,79.48936170212765,16.674445144267068,21.02445550575963
349,0.1348,0.11559999999999998,80.97435897435898,14.69778839021181,24.241534417491568
350,0.1348,0.1252,79.97142857142858,16.34710234573824,25.100273319560362
351,0.1348,0.1348,79.82758620689656,12.82257966814855,25.20070365852996
352,0.1348,0.1444,72.36363636363636,13.370746407891081,17.927205535300807
353,0.1348,0.154,88.86363636363636,8.828134027823952,22.25976706390649
354,0.1348,0.1636,75.16279069767442,16.74560717483445,20.797459283049463
355,0.1348,0.1732,76.87878787878788,18.875601657290332,22.723470401614247
356,0.1348,0.18280000000000002,66.71739130434783,15.203922610955514,17.521082311986852
357,0.1348,0.1924,89.94736842105263,6.0478241777782,20.258570342939212
358,0.1348,0.20199999999999999,70.95555555555555,16.206933434737884,25.712954525402694
359,0.1348,0.2116,86.47058823529412,8.905501584835559,22.33352104062497
360,0.1348,0.22119999999999998,94.36363636363636,2.8049542946439114,24.59522142643546
361,0.1348,0.23079999999999998,70.94545454545455,15.94925838323546,23.27957625184501
362,0.1348,0.2404,66.22222222222223,15.3733375092346,22.361550140826058
363,0.1348,0.25,88.78571428571429,7.608065001117202,18.44405867769036
364,0.1444,0.01,69.33659491193738,14.21460521158525,15.989690513517564
365,0.1444,0.0196,74.34913793103448,15.20389013111138,23.15552703888241
366,0.1444,0.0292,84.22935779816514,10.887778711732262,23.363324115337317
367,0.1444,0.0388,67.98901098901099,14.26976709228329,22.196332050705564
368,0.1444,0.0484,89.38461538461539,5.389283690642464,25.07167059334654
369,0.1444,0.057999999999999996,78.0958904109589,16.170465537949664,23.105444746844995
370,0.1444,0.0676,83.83333333333333,10.478814606412099,26.514820743812734
371,0.1444,0.07719999999999999,74.19540229885058,16.693201231845592,22.078353568016237
372,0.1444,0.0868,89.03125,8.323477244367284,24.614032183602305
373,0.1444,0.0964,74.69354838709677,13.95972167861641,16.931872039763626
374,0.1444,0.106,75.01098901098901,15.168282774215431,17.29770675172595
375,0.1444,0.11559999999999998,87.88461538461539,6.072174386094979,25.299896503302552
376,0.1444,0.1252,69.9,16.770509831248425,22.707642858797943
377,0.1444,0.1348,69.35135135135135,16.743237789847072,21.28393837221215
378,0.1444,0.1444,93.10526315789474,5.485816514019109,23.63342663731858
379,0.1444,0.154,96.77777777777777,1.8724777273725242,23.087150671352372
380,0.1444,0.1636,95.0,2.7516228977511745,24.72568501581088
381,0.1444,0.1732,70.63461538461539,13.233158885271507,19.246508625900834
382,0.1444,0.18280000000000002,70.94871794871794,17.038340953828477,24.788872947788125
383,0.1444,0.1924,93.82352941176471,3.276211838975134,23.284424048262412
384,0.1444,0.20199999999999999,69.97619047619048,18.16523117339183,18.369708363753336
385,0.1444,0.2116,70.18367346938776,14.384903466138116,17.720815568171883
386,0.1444,0.22119999999999998,79.56666666666666,15.489100110149144,19.993438984231023
387,0.1444,0.23079999999999998,83.66666666666667,10.842303978193728,22.63518246995891
388,0.1444,0.2404,82.375,11.743127422738231,24.781387363450694
389,0.1444,0.25,91.6,4.862098312457287,23.1403591373443
390,0.154,0.01,72.14434782608696,15.030462929631177,26.33477682814177
391,0.154,0.0196,72.5327868852459,16.444982505625227,22.815219378663766
392,0.154,0.0292,79.09160305343511,18.387454394494334,24.17190132330782
393,0.154,0.0388,83.19148936170212,11.335574388533294,20.47964210712023
394,0.154,0.0484,82.8433734939759,9.08657413899176,25.016002670910627
395,0.154,0.057999999999999996,61.36094674556213,14.772632270263491,17.42033033834812
396,0.154,0.0676,93.39024390243902,4.377760028523819,22.227780583421488
397,0.154,0.07719999999999999,80.71875,13.29293603525948,21.392409632208743
398,0.154,0.0868,69.15853658536585,13.17376320125756,20.971206827261355
399,0.154,0.0964,78.55319148936171,13.9464149448665,23.687535157601
400,0.154,0.106,92.65384615384616,4.991857274928285,27.40540532109668
401,0.154,0.11559999999999998,70.2439024390244,16.5791236459751,19.801481479994422
402,0.154,0.1252,89.41379310344827,6.234040265041551,24.941998632343267
403,0.154,0.1348,71.5925925925926,15.275880914792054,18.398923392142432
404,0.154,0.1444,83.15789473684211,10.554436123434378,19.929573915529314
405,0.154,0.154,75.67391304347827,16.785156936524093,15.950716522815421
406,0.154,0.1636,72.37179487179488,13.453727892830772,18.389711497790838
407,0.154,0.1732,85.6842105263158,10.346891888154257,26.248184832269477
408,0.154,0.18280000000000002,80.02941176470588,15.172508602766982,23.611542717893112
409,0.154,0.1924,95.91666666666667,3.3778280332518738,22.171657387957993
410,0.154,0.20199999999999999,70.75471698113208,15.30064206369817,23.44603280988069
411,0.154,0.2116,83.0,10.990114134787326,22.01327193832247
412,0.154,0.22119999999999998,69.03125,18.23541262043445,19.362597815065268
413,0.154,0.23079999999999998,89.75,5.9107952087684446,20.428665968733963
414,0.154,0.2404,73.5,16.201484352925668,21.50226997505761
415,0.154,0.25,70.71875,16.921204107199344,15.574762533685123
416,0.1636,0.01,71.5617128463476,16.95881349778207,21.535931274841502
417,0.1636,0.0196,78.80416666666666,16.290819990786904,19.999440871215103
418,0.1636,0.0292,77.96975806451613,15.780152037561741,20.837955308986704
419,0.1636,0.0388,70.57613168724279,12.69317265106469,16.723102311777126
420,0.1636,0.0484,78.28333333333333,13.9703157524167,24.216844336701758
421,0.1636,0.057999999999999996,85.76119402985074,9.973232162560068,21.956699637767276
422,0.1636,0.0676,79.82456140350877,15.901145061954416,26.33981788970192
423,0.1636,0.07719999999999999,87.4423076923077,9.3488244047837,23.716585808849135
424,0.1636,0.0868,86.3125,10.279745963949368,24.03217984438722
425,0.1636,0.0964,72.25,16.718876557153393,21.846928895137808
426,0.1636,0.106,67.3859649122807,14.054098966250196,19.272412529776375
427,0.1636,0.11559999999999998,86.18181818181819,8.469032879044459,23.59558747163258
428,0.1636,0.1252,78.94871794871794,18.24751295726558,24.08798628470389
429,0.1636,0.1348,87.67857142857143,8.660474959874444,17.32761734207128
430,0.1636,0.1444,81.58536585365853,12.993385953041175,18.13007640767347
431,0.1636,0.154,68.86046511627907,15.917784985777208,21.78556394325159
432,0.1636,0.1636,86.77272727272727,7.292161533777948,18.234601233116848
433,0.1636,0.1732,87.14814814814815,8.988485241742076,24.220002471055185
434,0.1636,0.18280000000000002,88.83333333333333,7.747759532779639,25.33213447698626
435,0.1636,0.1924,86.22222222222223,9.902612200579286,26.009115611645836
436,0.1636,0.20199999999999999,77.44444444444444,14.680128502145552,20.731932164075157
437,0.1636,0.2116,84.20833333333333,11.183988430887355,20.070142576433895
438,0.1636,0.22119999999999998,83.3,11.424097338520887,23.39476832660851
439,0.1636,0.23079999999999998,90.41176470588235,6.756772842027052,25.605850385047706
440,0.1636,0.2404,86.13333333333334,9.721911106133174,24.46003513580838
441,0.1636,0.25,70.48780487804878,16.357473045972974,22.407375350171154
442,0.1732,0.01,89.5,8.490115492070899,23.63534981249421
443,0.1732,0.0196,79.74029126213593,14.665957805808944,18.027886508366233
444,0.1732,0.0292,84.38505747126437,13.257225561722867,22.241348509868995
445,0.1732,0.0388,74.73300970873787,15.36297331879739,21.636938725050914
446,0.1732,0.0484,75.29530201342281,16.414718945603372,16.73849264200022
447,0.1732,0.057999999999999996,77.54609929078015,14.090122880892558,22.37968186999193
448,0.1732,0.0676,73.64347826086957,14.034238446430448,25.69576717738145
449,0.1732,0.07719999999999999,70.61616161616162,15.679045445271544,23.559460399625564
450,0.1732,0.0868,81.0,11.238001731928557,24.66205077830386
451,0.1732,0.0964,73.6896551724138,15.140954846844943,16.82537710795086
452,0.1732,0.106,77.12068965517241,16.686849650204007,22.34728388524228
453,0.1732,0.11559999999999998,77.1,14.611296999240006,22.57569687169241
454,0.1732,0.1252,79.3125,13.623136340432037,22.809524669518908
455,0.1732,0.1348,76.13157894736842,16.145996819533902,21.709204113220746
456,0.1732,0.1444,91.5909090909091,5.087052110363499,18.44753687539371
457,0.1732,0.154,87.77272727272727,6.9080441790832,24.422363827528134
458,0.1732,0.1636,82.6875,13.443022121160107,21.391096131155695
459,0.1732,0.1732,81.65714285714286,13.673630215319783,25.676304131374636
460,0.1732,0.18280000000000002,90.07142857142857,7.333526589908702,25.188736400188585
461,0.1732,0.1924,88.77272727272727,6.423902935569609,19.975081796856937
462,0.1732,0.20199999999999999,71.55555555555556,18.00068585798954,20.73531692030311
463,0.1732,0.2116,78.07692307692308,18.25023303733845,21.16376832575509
464,0.1732,0.22119999999999998,90.44444444444444,5.756370598661609,25.397115153397635
465,0.1732,0.23079999999999998,71.35483870967742,18.39100128323066,20.39105797461107
466,0.1732,0.2404,77.18181818181819,15.065422070050355,18.31860031982772
467,0.1732,0.25,91.0,5.358571238146015,27.77333664795262
468,0.18280000000000002,0.01,70.43801652892562,14.337082798577976,21.802900532863834
469,0.18280000000000002,0.0196,75.24169184290031,14.312720627470659,20.673293968223163
470,0.18280000000000002,0.0292,80.13846153846154,13.04769584501054,23.688037005932514
471,0.18280000000000002,0.0388,69.90506329113924,13.706594539007627,21.872431619411945
472,0.18280000000000002,0.0484,71.2043795620438,13.196515070900977,18.52364225302708
473,0.18280000000000002,0.057999999999999996,67.36974789915966,14.753928715480741,18.715635868269846
474,0.18280000000000002,0.0676,79.64615384615385,16.238066168710127,19.572089876858684
475,0.18280000000000002,0.07719999999999999,89.76190476190476,6.365118948537014,23.430729528115364
476,0.18280000000000002,0.0868,73.24561403508773,15.780045918322433,19.105996787001033
477,0.18280000000000002,0.0964,87.9,9.34826187052973,22.236044902041286
478,0.18280000000000002,0.106,93.08571428571429,4.170449983062318,22.203148205550047
479,0.18280000000000002,0.11559999999999998,71.12903225806451,17.39714833043673,20.734621920478556
480,0.18280000000000002,0.1252,78.0,15.526935122093938,24.41212259515943
481,0.18280000000000002,0.1348,76.08888888888889,17.690954653246102,23.006447537504943
482,0.18280000000000002,0.1444,65.51485148514851,13.454443751456678,14.854569026754886
483,0.18280000000000002,0.154,95.6875,1.6851835953390955,24.192391942609905
484,0.18280000000000002,0.1636,70.01369863013699,12.243525715110557,15.782318949010582
485,0.18280000000000002,0.1732,94.54545454545455,3.551277269931747,21.406695194864536
486,0.18280000000000002,0.18280000000000002,92.73684210526316,4.152895062016603,27.280909542829004
487,0.18280000000000002,0.1924,71.55882352941177,13.492244344046188,21.77917451550657
488,0.18280000000000002,0.20199999999999999,71.4390243902439,15.266812053198855,20.550950955484307
489,0.18280000000000002,0.2116,68.74193548387096,12.7834765878949,17.736317365963696
490,0.18280000000000002,0.22119999999999998,91.08333333333333,4.75146176338281,25.053329704860943
491,0.18280000000000002,0.23079999999999998,91.3076923076923,4.825965274264037,17.328383918482945
492,0.18280000000000002,0.2404,75.21153846153847,14.355830413595216,18.85666156005571
493,0.18280000000000002,0.25,90.55555555555556,6.873639034765131,22.837305446188193
494,0.1924,0.01,82.92144373673037,11.142208860804478,27.397483011217844
495,0.1924,0.0196,97.25316455696202,2.089566331546731,22.01039948319468
496,0.1924,0.0292,81.36263736263736,10.98101907190335,26.27567987267339
497,0.1924,0.0388,94.75,3.2384409829422554,24.532113784145363
498,0.1924,0.0484,77.57575757575758,16.559101930639578,24.324614788672964
499,0.1924,0.057999999999999996,83.94339622641509,9.649352494337936,21.000342499952616
500,0.1924,0.0676,71.61607142857143,15.939755742725643,20.820929733011898
501,0.1924,0.07719999999999999,86.97368421052632,7.527097861464703,27.67406991085163
502,0.1924,0.0868,72.1566265060241,13.932264649298498,23.613910543342715
503,0.1924,0.0964,85.85714285714286,11.03537909800722,22.225215002987984
504,0.1924,0.106,74.26315789473684,18.52265214971333,22.41342171211561
505,0.1924,0.11559999999999998,72.89473684210526,17.56160506044846,21.209920113073505
506,0.1924,0.1252,66.7578947368421,14.5310671100694,12.39922485577853
507,0.1924,0.1348,69.82692307692308,15.435624571657597,20.134585559413452
508,0.1924,0.1444,83.14814814814815,11.58448420726717,24.529331568621885
509,0.1924,0.154,84.58333333333333,11.120239305978187,23.996485151288226
510,0.1924,0.1636,81.0,9.676001240181813,16.837439888982118
511,0.1924,0.1732,81.25,14.935277031243846,22.645379336275685
512,0.1924,0.18280000000000002,82.28125,15.803944078536219,23.39312897617491
513,0.1924,0.1924,88.5,9.96800436953712,26.410832016976077
514,0.1924,0.20199999999999999,72.96875,18.898552151884545,21.57917906385398
515,0.1924,0.2116,80.23529411764706,12.618983886401454,21.36212984824031
516,0.1924,0.22119999999999998,90.23076923076923,6.541628192452093,24.169692093183002
517,0.1924,0.23079999999999998,73.0,16.39831582525358,21.774576165068492
518,0.1924,0.2404,88.85714285714286,8.078694580342109,20.280106804901703
519,0.1924,0.25,93.42857142857143,4.41934522807372,21.767107325945215
520,0.20199999999999999,0.01,74.67929634641408,16.9832757516295,17.59994185108283
521,0.20199999999999999,0.0196,81.33516483516483,9.964374713667077,22.532451850770997
522,0.20199999999999999,0.0292,74.12206572769954,15.025303585799692,14.401395811820592
523,0.20199999999999999,0.0388,72.68387096774194,12.565572443070803,17.649383315559195
524,0.20199999999999999,0.0484,95.64516129032258,1.1513915030693387,24.509577329820946
525,0.20199999999999999,0.057999999999999996,72.08641975308642,15.758358574407737,18.70620903504622
526,0.20199999999999999,0.0676,92.23333333333333,3.3732608687868906,26.36488856740728
527,0.20199999999999999,0.07719999999999999,83.08571428571429,12.515981620247265,23.9898308775972
528,0.20199999999999999,0.0868,71.50769230769231,15.230660450271985,20.000529525888517
529,0.20199999999999999,0.0964,77.10344827586206,12.847500300504473,22.485057873621738
530,0.20199999999999999,0.106,81.76190476190476,7.315376902732008,23.8214129825589
531,0.20199999999999999,0.11559999999999998,81.05,13.026799299904793,22.603190462454837
532,0.20199999999999999,0.1252,70.71428571428571,15.44465651822618,20.796834922297023
533,0.20199999999999999,0.1348,97.36363636363636,1.36666330712481,22.339917992216172
534,0.20199999999999999,0.1444,89.71428571428571,6.797358430497326,20.49862076744097
535,0.20199999999999999,0.154,73.6140350877193,16.31354445976944,22.934840465874046
536,0.20199999999999999,0.1636,88.25,6.766646141183976,23.706233487723164
537,0.20199999999999999,0.1732,72.23636363636363,15.788331291136428,21.47187490581828
538,0.20199999999999999,0.18280000000000002,78.0,14.18540822294561,19.663043791267985
539,0.20199999999999999,0.1924,72.3,16.781239525136396,20.411847931661452
540,0.20199999999999999,0.20199999999999999,75.14583333333333,16.38977016227568,22.383159141353815
541,0.20199999999999999,0.2116,83.92857142857143,10.79328022239688,21.27258797640254
542,0.20199999999999999,0.22119999999999998,66.74285714285715,17.720597953701635,17.312781481226803
543,0.20199999999999999,0.23079999999999998,73.58620689655173,18.570494285994627,21.056448915996427
544,0.20199999999999999,0.2404,86.04761904761905,12.808019030042193,22.463582353712358
545,0.20199999999999999,0.25,69.63888888888889,15.622549190509101,17.826225708144666
546,0.2116,0.01,76.625,15.299208160844051,21.09718491314555
547,0.2116,0.0196,75.89115646258503,15.870706019170918,26.223573399385188
548,0.2116,0.0292,81.98936170212765,9.998398468404895,20.910325245065547
549,0.2116,0.0388,79.26373626373626,12.91632850636315,24.50921853513493
550,0.2116,0.0484,72.18518518518519,16.902122820223028,24.12510342017664
551,0.2116,0.057999999999999996,71.1,16.292329483533038,25.286263819995877
552,0.2116,0.0676,76.4375,15.934640266308701,28.859161720046668
553,0.2116,0.07719999999999999,73.59615384615384,13.785805988246103,17.488793727459626
554,0.2116,0.0868,72.01388888888889,14.577849498045119,19.278754833206474
555,0.2116,0.0964,89.58333333333333,5.3300771309824615,24.550271003651215
556,0.2116,0.106,67.9080459770115,13.689187094500204,20.029508125568622
557,0.2116,0.11559999999999998,72.93650793650794,16.014748178915085,23.50033992626821
558,0.2116,0.1252,80.70370370370371,12.412105246611036,18.562167314945167
559,0.2116,0.1348,88.77777777777777,5.645931562627778,28.69070799455045
560,0.2116,0.1444,73.60606060606061,15.583478807824095,21.937437035566486
561,0.2116,0.154,70.9074074074074,15.031163330103276,20.16729818983515
562,0.2116,0.1636,85.5,7.990619500389191,22.69648437733522
563,0.2116,0.1732,69.3225806451613,14.954526980524601,19.05441529976439
564,0.2116,0.18280000000000002,89.33333333333333,7.3363630105265525,22.975075892308087
565,0.2116,0.1924,69.0952380952381,18.071036447216965,17.16341277467121
566,0.2116,0.20199999999999999,81.77272727272727,10.33058925619276,23.24443884192559
567,0.2116,0.2116,90.4,9.421960164070603,20.394748334932874
568,0.2116,0.22119999999999998,82.38095238095238,12.654666711105472,20.68773720687368
569,0.2116,0.23079999999999998,90.17647058823529,7.358350951111477,27.05881629778159
570,0.2116,0.2404,92.92307692307692,4.71432413724448,22.309263291664195
571,0.2116,0.25,71.92857142857143,16.267690527608423,21.211498786212264
572,0.22119999999999998,0.01,72.23592493297588,15.932939105553686,25.72054487862604
573,0.22119999999999998,0.0196,87.81944444444444,12.544727078304087,25.008537392847416
574,0.22119999999999998,0.0292,72.97872340425532,12.327371427582026,26.13480706619026
575,0.22119999999999998,0.0388,78.44,15.146167832161375,23.785527971543193
576,0.22119999999999998,0.0484,88.72058823529412,9.306616223758889,25.267375336863097
577,0.22119999999999998,0.057999999999999996,88.76470588235294,5.207792936209732,24.101503254270863
578,0.22119999999999998,0.0676,91.39655172413794,7.100120579773601,26.90634032197931
579,0.22119999999999998,0.07719999999999999,74.72972972972973,15.46075878115677,23.073547627517645
580,0.22119999999999998,0.0868,71.56923076923077,15.808439061530718,23.052401837669326
581,0.22119999999999998,0.0964,70.18367346938776,15.089763349177947,25.01296060687997
582,0.22119999999999998,0.106,95.83333333333333,4.219662967057388,24.263297601509176
583,0.22119999999999998,0.11559999999999998,87.4054054054054,11.257332648063658,26.01728289123521
584,0.22119999999999998,0.1252,71.34782608695652,12.64845306111856,21.05865403569116
585,0.22119999999999998,0.1348,67.17073170731707,13.256204141649757,18.76594071063359
586,0.22119999999999998,0.1444,95.2,2.508651696296904,21.736197510133763
587,0.22119999999999998,0.154,73.9,13.913662350366277,23.383236581347557
588,0.22119999999999998,0.1636,85.0,12.657013865837392,18.70909570655788
589,0.22119999999999998,0.1732,71.88571428571429,17.343210163505205,23.58325229772767
590,0.22119999999999998,0.18280000000000002,72.95348837209302,13.402452896586267,17.651987040841043
591,0.22119999999999998,0.1924,75.05154639175258,16.39233611099049,14.301705379665101
592,0.22119999999999998,0.20199999999999999,80.40506329113924,14.604940197089176,16.921642436174977
593,0.22119999999999998,0.2116,67.8225806451613,13.674233119439887,14.17086677430231
594,0.22119999999999998,0.22119999999999998,71.725,16.77049119733826,17.54574347548341
595,0.22119999999999998,0.23079999999999998,72.07894736842105,15.790372781418979,20.901825817800084
596,0.22119999999999998,0.2404,86.3,8.379140767405689,22.952451554116106
597,0.22119999999999998,0.25,65.80882352941177,13.101703249107791,14.717367203845788
598,0.23079999999999998,0.01,74.47420147420148,16.03524060672847,26.459665010549433
599,0.23079999999999998,0.0196,73.98240469208211,14.821904060047634,19.99886686180324
600,0.23079999999999998,0.0292,92.5,4.885595932846639,24.387742212213947
601,0.23079999999999998,0.0388,73.47647058823529,14.083450003952896,25.884361590269666
602,0.23079999999999998,0.0484,93.4375,4.061538347719987,19.188418963244928
603,0.23079999999999998,0.057999999999999996,94.5,3.41041821203095,28.943181249490383
604,0.23079999999999998,0.0676,84.94117647058823,11.879149247787531,30.05316904151086
605,0.23079999999999998,0.07719999999999999,93.68,4.805996254680189,26.720129193368653
606,0.23079999999999998,0.0868,83.83870967741936,10.324092631202427,19.360783108128064
607,0.23079999999999998,0.0964,74.66666666666667,16.152055252780954,21.4849608742567
608,0.23079999999999998,0.106,93.88888888888889,3.8570122128243964,26.49859522822061
609,0.23079999999999998,0.11559999999999998,69.9672131147541,13.17718745720994,14.505838900262953
610,0.23079999999999998,0.1252,79.78947368421052,11.914515460997988,20.142113780106914
611,0.23079999999999998,0.1348,91.0,4.4956118955921305,25.471601510537425
612,0.23079999999999998,0.1444,82.17857142857143,11.889531924670337,23.761649749809433
613,0.23079999999999998,0.154,78.90625,13.827868994805382,18.6255235048414
614,0.23079999999999998,0.1636,86.47368421052632,8.89333529910923,21.284075220133104
615,0.23079999999999998,0.1732,80.8695652173913,10.360058535280693,24.603533135001
616,0.23079999999999998,0.18280000000000002,70.60416666666667,14.722063350819937,24.191504017786116
617,0.23079999999999998,0.1924,82.3529411764706,11.292585680413541,21.26242261364375
618,0.23079999999999998,0.20199999999999999,92.8,4.166533331199931,24.286724068741012
619,0.23079999999999998,0.2116,72.34782608695652,17.953100000332203,19.429291385819216
620,0.23079999999999998,0.22119999999999998,90.63636363636364,6.357139540744396,23.22238676261803
621,0.23079999999999998,0.23079999999999998,79.26086956521739,14.700539449742024,19.321281963902184
622,0.23079999999999998,0.2404,77.65625,17.945419636706745,20.876810350471246
623,0.23079999999999998,0.25,88.06666666666666,6.816320284598004,25.238325882392356
624,0.2404,0.01,75.82300884955752,14.815022724297645,20.289512558790825
625,0.2404,0.0196,89.24193548387096,6.538189262674136,21.42817400961376
626,0.2404,0.0292,74.45517241379311,16.209396725716005,21.969655487620212
627,0.2404,0.0388,64.13475177304964,16.349125319026967,17.08576937262781
628,0.2404,0.0484,75.88059701492537,15.071823787464776,23.080740685523267
629,0.2404,0.057999999999999996,71.98461538461538,15.606204197928964,24.51785772718026
630,0.2404,0.0676,72.06451612903226,14.477128013475498,26.470006300401526
631,0.2404,0.07719999999999999,79.5909090909091,12.622703538786736,24.995786792423598
632,0.2404,0.0868,68.84848484848484,13.299854663414644,17.86823444424981
633,0.2404,0.0964,73.41176470588235,15.235634790649467,23.11401818463371
634,0.2404,0.106,73.14285714285714,15.482050172732952,22.54269153538853
635,0.2404,0.11559999999999998,90.55555555555556,5.31478255248951,21.523557747547827
636,0.2404,0.1252,76.47457627118644,15.093332159199027,20.734747396512073
637,0.2404,0.1348,88.05555555555556,7.106118038721768,24.039746082910213
638,0.2404,0.1444,77.0,15.16104029600683,19.623139496531024
639,0.2404,0.154,83.08,10.5334514761307,24.683196639790015
640,0.2404,0.1636,71.80701754385964,13.832885551608626,22.306300688564416
641,0.2404,0.1732,70.33802816901408,12.953811404937909,17.70794977951829
642,0.2404,0.18280000000000002,78.91304347826087,12.717372723880889,20.518769522413496
643,0.2404,0.1924,77.0,17.04406054905931,21.985978125463244
644,0.2404,0.20199999999999999,67.54761904761905,13.84987945787733,24.53138886921995
645,0.2404,0.2116,89.26666666666667,8.17693232344638,21.06084885318985
646,0.2404,0.22119999999999998,70.96551724137932,14.786953146377078,20.655685634797006
647,0.2404,0.23079999999999998,88.70588235294117,8.607552811218987,22.785303681086944
648,0.2404,0.2404,71.52830188679245,14.019667820446276,18.54878155303904
649,0.2404,0.25,88.85714285714286,8.52607046364387,25.665180860746165
650,0.25,0.01,75.16353111432706,15.429242866479985,23.414513706586913
651,0.25,0.0196,88.875,6.794331933941073,26.017762262764393
652,0.25,0.0292,86.88489208633094,10.606146674948112,25.78140455171408
653,0.25,0.0388,74.77272727272727,12.824063769735705,20.50780266153676
654,0.25,0.0484,81.3076923076923,12.017410118515865,21.55157471956527
655,0.25,0.057999999999999996,81.92307692307692,14.55913602569176,26.278364102425304
656,0.25,0.0676,90.55102040816327,6.667194203756473,23.037062538368037
657,0.25,0.07719999999999999,81.02,11.474301721673525,26.47901370577041
658,0.25,0.0868,71.71428571428571,15.024639626905111,20.847834365555865
659,0.25,0.0964,69.17241379310344,15.285938919685682,22.481704170836895
660,0.25,0.106,72.31428571428572,14.055545786163512,21.446303792220874
661,0.25,0.11559999999999998,85.03703703703704,11.710968209590344,24.011627192451645
662,0.25,0.1252,88.25,7.731159895729316,24.272484011027426
663,0.25,0.1348,90.0,6.855654600401044,26.58161358648537
664,0.25,0.1444,59.111111111111114,18.992363637609984,17.20473053892884
665,0.25,0.154,75.9047619047619,13.832001411167827,21.866663574905036
666,0.25,0.1636,73.5,16.998161665309574,24.487487954038468
667,0.25,0.1732,75.63636363636364,18.42810465897983,24.254578194581736
668,0.25,0.18280000000000002,81.41176470588235,11.407215588128789,23.316842346079785
669,0.25,0.1924,82.8125,13.855137810574098,25.025540501982785
670,0.25,0.20199999999999999,68.17391304347827,15.369795828784634,20.39395748475442
671,0.25,0.2116,67.18867924528301,15.31685051100133,17.160874076165413
672,0.25,0.22119999999999998,72.31818181818181,13.632802565324708,21.324271740511545
673,0.25,0.23079999999999998,87.72727272727273,8.378445387268334,25.44430042485976
674,0.25,0.2404,67.94736842105263,18.10633411765218,24.321825668473384
675,0.25,0.25,91.375,4.768057780690163,21.581165891619246
